You entered a buffer length of 3,,,,,,,
RAW,0.014832,0.975218,0.222853, AVG ,0.017355,0.968463,0.223341
RAW,0.012269,0.967039,0.230422, AVG ,0.016664,0.971678,0.224888
RAW,0.016297,0.96472,0.226027, AVG ,0.014466,0.968992,0.226434
RAW,0.015809,0.968626,0.228469, AVG ,0.014792,0.966795,0.228306
RAW,0.010682,0.963255,0.228469, AVG ,0.014263,0.965534,0.227655
RAW,0.00824,0.973997,0.227004, AVG ,0.011577,0.968626,0.227981
RAW,0.025819,0.964231,0.225539, AVG ,0.014914,0.967161,0.227004
RAW,0.02411,0.963499,0.229445, AVG ,0.01939,0.967242,0.227329
RAW,0.005555,0.972533,0.227736, AVG ,0.018495,0.966754,0.227573
RAW,0.01764,0.970701,0.227492, AVG ,0.015768,0.968911,0.228224
RAW,-0.003723,0.965452,0.220167, AVG ,0.006491,0.969562,0.225132
RAW,-0.032045,0.972044,0.217726, AVG ,-0.006043,0.969399,0.221795
RAW,-0.0423,0.97766,0.229934, AVG ,-0.026023,0.971719,0.222609
RAW,0.004334,0.959836,0.243362, AVG ,-0.023337,0.969847,0.230341
RAW,0.011414,0.96179,0.222121, AVG ,-0.008851,0.966429,0.231806
RAW,-0.07697,0.995483,0.172313, AVG ,-0.020407,0.97237,0.212599
RAW,-0.060612,1.26674,0.164011, AVG ,-0.042056,1.074671,0.186148
RAW,-0.101386,1.290179,0.24385, AVG ,-0.079656,1.184134,0.193391
RAW,0.144967,1.073369,0.306598, AVG ,-0.005677,1.210096,0.238153
RAW,-0.092108,1.215467,0.146676, AVG ,-0.016176,1.193005,0.232375
RAW,-0.1175,1.0846,0.17744, AVG ,-0.021547,1.124479,0.210238
RAW,-0.078191,1.010133,0.216993, AVG ,-0.095933,1.1034,0.18037
RAW,-0.074528,0.875603,0.052677, AVG ,-0.090073,0.990112,0.149037
RAW,-0.089178,0.829457,-0.026064, AVG ,-0.080632,0.905064,0.081202
RAW,-0.236648,0.818226,-0.025697, AVG ,-0.133451,0.841095,0.000305
RAW,-0.296344,0.828115,-0.076238, AVG ,-0.20739,0.825266,-0.042666
RAW,-0.305011,0.843618,-0.096014, AVG ,-0.279334,0.829986,-0.065983
RAW,-0.314533,0.817738,-0.114326, AVG ,-0.305296,0.829824,-0.095526
RAW,-0.355796,0.864127,-0.185375, AVG ,-0.325113,0.841828,-0.131905
RAW,-0.350668,0.976195,-0.05231, AVG ,-0.340332,0.88602,-0.117337
RAW,-0.286211,1.058597,-0.013368, AVG ,-0.330892,0.966306,-0.083684
RAW,-0.183422,1.147104,0.150095, AVG ,-0.273434,1.060632,0.028139
RAW,-0.086248,1.211195,0.218458, AVG ,-0.185294,1.138965,0.118395
RAW,0.424159,0.594458,0.36837, AVG ,0.051496,0.984252,0.245641
RAW,0.767686,0.416468,0.612159, AVG ,0.368532,0.740707,0.399662
RAW,1.056644,0.225905,0.772447, AVG ,0.749496,0.412277,0.584325
RAW,1.236831,0.148508,0.822499, AVG ,1.020387,0.263627,0.735702
RAW,1.379906,-0.17158,0.847647, AVG ,1.22446,0.067611,0.814198
RAW,1.525911,-0.344442,0.811268, AVG ,1.380883,-0.122505,0.827138
RAW,1.545444,-0.456998,0.752182, AVG ,1.483754,-0.32434,0.803699
RAW,1.35549,-0.284136,0.815174, AVG ,1.475615,-0.361859,0.792875
RAW,1.305927,-0.195752,0.832998, AVG ,1.402287,-0.312295,0.800118
RAW,1.127693,-0.031679,0.822499, AVG ,1.263037,-0.170522,0.823557
RAW,0.922236,0.110053,0.744369, AVG ,1.118619,-0.039126,0.799955
RAW,0.700909,0.273515,0.599341, AVG ,0.916946,0.117296,0.72207
RAW,0.569065,0.43417,0.538546, AVG ,0.730737,0.272579,0.627419
RAW,0.247513,0.681865,0.402918, AVG ,0.505829,0.463183,0.513602
RAW,0.04169,0.766954,0.247024, AVG ,0.286089,0.627663,0.396163
RAW,-0.605811,0.495697,-0.263261, AVG ,-0.105536,0.648172,0.128894
RAW,-1.053104,0.379723,-0.584814, AVG ,-0.539075,0.547458,-0.20035
RAW,-1.334371,0.674907,-0.525484, AVG ,-0.997762,0.516776,-0.457853
RAW,-1.253556,0.778673,-0.436611, AVG ,-1.213677,0.611101,-0.515636
RAW,-0.858146,0.697247,-0.273271, AVG ,-1.148691,0.716942,-0.411789
RAW,-0.488616,0.53818,-0.167796, AVG ,-0.866773,0.671367,-0.292559
RAW,-0.233718,0.583837,0.050967, AVG ,-0.526827,0.606421,-0.130033
RAW,-0.003479,0.457486,0.201733, AVG ,-0.241938,0.526501,0.028301
RAW,0.381798,0.235671,0.428432, AVG ,0.0482,0.425665,0.227044
RAW,0.657572,0.067448,0.574925, AVG ,0.345297,0.253535,0.401697
RAW,1.091192,-0.237014,0.751694, AVG ,0.710187,0.022035,0.585017
RAW,1.210096,-0.406702,0.794177, AVG ,0.986287,-0.192089,0.706932
RAW,1.219007,-0.509858,0.74559, AVG ,1.173432,-0.384525,0.76382
RAW,1.163706,-0.563816,0.715559, AVG ,1.197603,-0.493459,0.751775
RAW,1.083501,-0.572728,0.728621, AVG ,1.155405,-0.548801,0.729923
RAW,1.069706,-0.535738,0.718489, AVG ,1.105638,-0.557427,0.72089
RAW,1.049808,-0.467131,0.734847, AVG ,1.067672,-0.525199,0.727319
RAW,1.040774,-0.443814,0.742172, AVG ,1.053429,-0.482228,0.731836
RAW,1.08228,-0.280474,0.742172, AVG ,1.057621,-0.39714,0.73973
RAW,1.124031,-0.130074,0.728743, AVG ,1.082362,-0.284787,0.737696
RAW,1.145395,0.160715,0.714948, AVG ,1.117235,-0.083278,0.728621
RAW,1.089605,0.609962,0.723616, AVG ,1.119677,0.213534,0.722436
RAW,0.800769,0.736678,0.600806, AVG ,1.011923,0.502452,0.67979
RAW,-0.399011,0.372642,-0.330648, AVG ,0.497121,0.573094,0.331258
RAW,-0.813221,0.253128,-0.674174, AVG ,-0.137154,0.454149,-0.134672
RAW,-1.023317,0.437832,-0.575047, AVG ,-0.745183,0.354534,-0.526623
RAW,-0.99353,0.787951,-0.397302, AVG ,-0.943356,0.49297,-0.548841
RAW,-0.659037,1.004761,-0.085271, AVG ,-0.891961,0.743515,-0.35254
RAW,-0.094061,0.62339,0.027773, AVG ,-0.582209,0.805367,-0.1516
RAW,0.257767,0.309772,0.144601, AVG ,-0.16511,0.645974,0.029034
RAW,0.424525,0.236404,0.22383, AVG ,0.196077,0.389855,0.132068
RAW,0.643045,0.14045,0.374107, AVG ,0.441779,0.228875,0.247513
RAW,0.816395,-0.154001,0.450162, AVG ,0.627988,0.074284,0.349366
RAW,0.958616,-0.283892,0.587743, AVG ,0.806019,-0.099148,0.470671
RAW,0.990234,-0.63279,0.665263, AVG ,0.921748,-0.356894,0.567723
RAW,1.03467,-0.778063,0.660136, AVG ,0.994507,-0.564915,0.637714
RAW,1.115242,-0.860831,0.664042, AVG ,1.046715,-0.757228,0.663147
RAW,1.072392,-0.975462,0.681133, AVG ,1.074101,-0.871452,0.668437
RAW,1.014649,-0.951901,0.731185, AVG ,1.067428,-0.929398,0.69212
RAW,0.946286,-0.873772,0.774889, AVG ,1.011109,-0.933712,0.729069
RAW,0.892083,-0.817738,0.800647, AVG ,0.951006,-0.881137,0.768907
RAW,0.895746,-0.69859,0.806873, AVG ,0.911372,-0.7967,0.794136
RAW,0.885369,-0.351279,0.860099, AVG ,0.891066,-0.622536,0.82254
RAW,0.898065,0.060612,0.921626, AVG ,0.89306,-0.329752,0.862866
RAW,0.925044,0.402429,0.955075, AVG ,0.902826,0.037254,0.912267
RAW,0.90832,0.724226,0.984862, AVG ,0.910476,0.395756,0.953854
RAW,0.763413,0.910761,0.886468, AVG ,0.865592,0.679139,0.942135
RAW,0.479949,1.020631,0.688946, AVG ,0.717227,0.885206,0.853425
RAW,0.309284,0.950559,0.542453, AVG ,0.517549,0.96065,0.705956
RAW,0.106391,0.888055,0.328328, AVG ,0.298541,0.953082,0.519909
RAW,-0.063297,0.845938,0.254593, AVG ,0.117459,0.894851,0.375125
RAW,-0.487518,0.420497,-0.143014, AVG ,-0.148141,0.718163,0.146636
RAW,-0.805652,0.578343,-0.423793, AVG ,-0.452156,0.614926,-0.104071
RAW,-0.890618,0.904901,-0.359702, AVG ,-0.727929,0.63458,-0.308836
RAW,-0.83727,1.032839,-0.355796, AVG ,-0.844513,0.838694,-0.379764
RAW,-0.826039,1.041873,-0.329671, AVG ,-0.851309,0.993204,-0.34839
RAW,-0.813831,1.050906,-0.269365, AVG ,-0.825713,1.041873,-0.318277
RAW,-0.399622,0.914668,-0.011903, AVG ,-0.679831,1.002482,-0.203646
RAW,0.229689,0.328694,0.154734, AVG ,-0.327921,0.764756,-0.042178
RAW,0.549899,0.219679,0.357505, AVG ,0.126655,0.48768,0.166779
RAW,0.806141,-0.063053,0.474333, AVG ,0.528576,0.161773,0.328857
RAW,1.03113,-0.637551,0.546847, AVG ,0.795723,-0.160308,0.459562
RAW,0.992919,-0.983153,0.561008, AVG ,0.943397,-0.561252,0.527396
RAW,0.93713,-0.986816,0.594091, AVG ,0.98706,-0.869173,0.567315
RAW,0.821034,-0.933101,0.726546, AVG ,0.917028,-0.96769,0.627215
RAW,0.792224,-0.881096,0.76146, AVG ,0.850129,-0.933671,0.694032
RAW,0.811268,-0.958494,0.816395, AVG ,0.808175,-0.92423,0.768134
RAW,0.860343,-1.04993,0.775011, AVG ,0.821278,-0.963173,0.784289
RAW,0.866203,-1.099127,0.773668, AVG ,0.845938,-1.03585,0.788358
RAW,0.862296,-1.104499,0.764878, AVG ,0.862947,-1.084519,0.771186
RAW,0.814442,-0.963865,0.794177, AVG ,0.847647,-1.05583,0.777574
RAW,0.790026,-0.860831,0.820302, AVG ,0.822255,-0.976398,0.793119
RAW,0.74205,-0.565159,0.89721, AVG ,0.782173,-0.796618,0.83723
RAW,0.710676,-0.178417,0.967527, AVG ,0.747584,-0.534802,0.895013
RAW,0.669658,0.293536,1.001221, AVG ,0.707461,-0.150013,0.955319
RAW,0.541232,0.660746,0.959958, AVG ,0.640522,0.258622,0.976235
RAW,0.364585,1.008301,0.803699, AVG ,0.525158,0.654194,0.921626
RAW,0.028505,1.048465,0.492645, AVG ,0.311441,0.905837,0.752101
RAW,-0.104438,0.964597,0.303668, AVG ,0.096217,1.007121,0.533337
RAW,-0.299396,0.855826,0.124458, AVG ,-0.12511,0.956296,0.306924
RAW,-0.529878,0.795153,-0.039736, AVG ,-0.311237,0.871859,0.129463
RAW,-0.860221,0.744369,-0.326863, AVG ,-0.563165,0.798449,-0.080714
RAW,-0.912226,0.90185,-0.373253, AVG ,-0.767442,0.813791,-0.246617
RAW,-0.908564,0.874382,-0.348227, AVG ,-0.89367,0.8402,-0.349448
RAW,-0.908808,0.774278,-0.358481, AVG ,-0.909866,0.85017,-0.359987
RAW,-0.87487,0.797961,-0.347006, AVG ,-0.897414,0.81554,-0.351238
RAW,-0.805042,1.10633,-0.222487, AVG ,-0.862907,0.892856,-0.309325
RAW,-0.665873,1.267717,-0.146554, AVG ,-0.781928,1.057336,-0.238682
RAW,-0.375572,1.19154,-0.077703, AVG ,-0.615496,1.188529,-0.148915
RAW,-0.195385,1.121711,-0.068913, AVG ,-0.412277,1.193656,-0.097723
RAW,0.00116,1.146738,-0.017518, AVG ,-0.189932,1.15333,-0.054711
RAW,0.127144,1.261857,0.080022, AVG ,-0.02236,1.176769,-0.002136
RAW,0.214796,1.348288,0.153757, AVG ,0.114367,1.252294,0.072087
RAW,0.232131,1.339498,0.154734, AVG ,0.191357,1.316548,0.129504
RAW,0.315144,1.221327,0.144235, AVG ,0.254024,1.303038,0.150909
RAW,0.515351,1.008912,0.171824, AVG ,0.354209,1.189912,0.156931
RAW,0.682354,0.806751,0.240188, AVG ,0.504283,1.01233,0.185416
RAW,0.784899,0.698346,0.363487, AVG ,0.660868,0.838003,0.2585
RAW,0.804431,0.589941,0.400842, AVG ,0.757228,0.698346,0.334839
RAW,0.777818,0.611182,0.50705, AVG ,0.789049,0.633156,0.423793
RAW,0.595434,0.759385,0.719709, AVG ,0.725894,0.653503,0.542534
RAW,0.528658,0.82726,0.709699, AVG ,0.63397,0.732609,0.645486
RAW,0.399622,0.919795,0.741928, AVG ,0.507905,0.83548,0.723779
RAW,0.273393,1.012574,0.770738, AVG ,0.400558,0.919876,0.740788
RAW,0.092474,1.083135,0.759751, AVG ,0.255163,1.005168,0.757472
RAW,0.021181,1.145272,0.719099, AVG ,0.129016,1.080327,0.749863
RAW,-0.180736,1.074345,0.645242, AVG ,-0.02236,1.100917,0.708031
RAW,-0.32552,0.930049,0.559299, AVG ,-0.161692,1.049889,0.641213
RAW,-0.466154,0.828237,0.401331, AVG ,-0.324137,0.94421,0.535291
RAW,-0.855216,0.982909,0.062077, AVG ,-0.548963,0.913732,0.340902
RAW,-0.967649,1.33962,-0.167674, AVG ,-0.763006,1.050255,0.098578
RAW,-0.992065,1.304584,-0.226882, AVG ,-0.93831,1.209038,-0.110826
RAW,-0.532442,1.093267,-0.050845, AVG ,-0.830719,1.245824,-0.148467
RAW,-0.193921,1.041018,0.026308, AVG ,-0.572809,1.14629,-0.083806
RAW,0.088079,0.957395,-0.016175, AVG ,-0.212761,1.03056,-0.013571
RAW,0.162058,0.84899,-0.075505, AVG ,0.018739,0.949134,-0.021791
RAW,0.239211,0.405115,-0.181469, AVG ,0.163116,0.737167,-0.09105
RAW,0.390344,0.012025,-0.161936, AVG ,0.263871,0.422043,-0.139637
RAW,0.627663,-0.303668,-0.002258, AVG ,0.419073,0.037824,-0.115221
RAW,0.788073,-0.561985,0.075383, AVG ,0.602027,-0.284543,-0.029604
RAW,0.874016,-0.730696,0.107978, AVG ,0.763251,-0.532116,0.060368
RAW,0.999878,-0.781359,0.249588, AVG ,0.887322,-0.691347,0.144316
RAW,1.145761,-0.832509,0.332723, AVG ,1.006552,-0.781521,0.230096
RAW,1.247818,-0.84545,0.411829, AVG ,1.131152,-0.819773,0.33138
RAW,1.365257,-0.824208,0.531221, AVG ,1.252945,-0.834056,0.425258
RAW,1.334737,-0.766099,0.647195, AVG ,1.315937,-0.811919,0.530082
RAW,1.385888,-0.713361,0.725081, AVG ,1.361961,-0.767889,0.634499
RAW,1.490386,-0.744125,0.806507, AVG ,1.40367,-0.741195,0.726261
RAW,1.55521,-0.521699,0.905268, AVG ,1.477161,-0.659728,0.812285
RAW,1.398828,-0.096869,1.109626, AVG ,1.481475,-0.454231,0.940467
RAW,1.129402,0.347128,1.169322, AVG ,1.361147,-0.09048,1.061405
RAW,1.09815,0.412684,1.164317, AVG ,1.208793,0.220981,1.147755
RAW,1.086675,0.440029,1.164683, AVG ,1.104742,0.399947,1.166107
RAW,0.985351,0.611671,1.09815, AVG ,1.056725,0.488128,1.142383
RAW,0.863761,0.771715,0.966551, AVG ,0.978596,0.607805,1.076461
RAW,0.686749,0.904169,0.841421, AVG ,0.845287,0.762518,0.968707
RAW,0.577611,1.003052,0.777818, AVG ,0.709374,0.892979,0.86193
RAW,0.409388,1.047732,0.69505, AVG ,0.557916,0.984984,0.77143
RAW,0.157663,1.109748,0.641091, AVG ,0.381554,1.053511,0.704653
RAW,-0.411097,0.807361,0.271928, AVG ,0.051985,0.98828,0.536023
RAW,-0.612891,0.553073,-0.032534, AVG ,-0.288775,0.823394,0.293495
RAW,-0.698102,0.402673,-0.227858, AVG ,-0.57403,0.587702,0.003845
RAW,-0.792346,0.206617,-0.343344, AVG ,-0.701113,0.387454,-0.201245
RAW,-0.896356,0.194165,-0.360679, AVG ,-0.795601,0.267818,-0.310627
RAW,-0.952268,0.247635,-0.380944, AVG ,-0.880323,0.216139,-0.361656
RAW,-0.986694,0.296222,-0.429286, AVG ,-0.945106,0.246007,-0.390303
RAW,-1.014527,0.439053,-0.410731, AVG ,-0.984496,0.327637,-0.406987
RAW,-1.030886,0.606543,-0.383385, AVG ,-1.010702,0.447273,-0.407801
RAW,-0.972899,0.800525,-0.381066, AVG ,-1.006104,0.615374,-0.391727
RAW,-0.867912,0.863395,-0.378502, AVG ,-0.957232,0.756821,-0.380984
RAW,-0.656839,0.979369,-0.30965, AVG ,-0.83255,0.881096,-0.356406
RAW,-0.545749,0.995239,-0.317463, AVG ,-0.690167,0.946001,-0.335205
RAW,-0.442715,1,-0.346518, AVG ,-0.548434,0.991536,-0.324544
RAW,-0.351889,0.983275,-0.380944, AVG ,-0.446784,0.992838,-0.348308
RAW,-0.242263,1.074467,-0.287798, AVG ,-0.345622,1.019247,-0.33842
RAW,-0.189282,1.121467,-0.232985, AVG ,-0.261145,1.059736,-0.300576
RAW,-0.100653,1.1222,-0.112373, AVG ,-0.177399,1.106045,-0.211052
RAW,-0.003479,1.050174,-0.031069, AVG ,-0.097805,1.097947,-0.125476
RAW,0.141915,0.890985,0.046451, AVG ,0.012594,1.02112,-0.03233
RAW,0.293902,0.822133,0.099799, AVG ,0.144113,0.921097,0.038394
RAW,0.509736,0.74913,0.263383, AVG ,0.315184,0.820749,0.136544
RAW,0.628639,0.700055,0.331258, AVG ,0.477426,0.757106,0.23148
RAW,0.718,0.556736,0.38717, AVG ,0.618792,0.66864,0.32727
RAW,0.807605,0.514497,0.461637, AVG ,0.718081,0.590429,0.393355
RAW,0.851065,0.437344,0.526338, AVG ,0.792223,0.502859,0.458382
RAW,0.947384,0.244949,0.591528, AVG ,0.868685,0.39893,0.526501
RAW,0.97119,0.250565,0.754746, AVG ,0.923213,0.310953,0.624204
RAW,1.000732,0.267167,0.853507, AVG ,0.973102,0.254227,0.73326
RAW,1.044192,0.39364,0.99414, AVG ,1.005371,0.303791,0.867464
RAW,1.057377,0.424892,1.025881, AVG ,1.0341,0.3619,0.957843
RAW,1.053836,0.413416,1.019166, AVG ,1.051802,0.410649,1.013062
RAW,1.054691,0.336996,0.998291, AVG ,1.055301,0.391768,1.014446
RAW,1.034426,0.254349,0.953977, AVG ,1.047651,0.33492,0.990478
RAW,0.92419,0.304523,0.938595, AVG ,1.004436,0.298623,0.963621
RAW,0.853507,0.384606,0.951169, AVG ,0.937374,0.314493,0.947914
RAW,0.659159,0.584325,0.966551, AVG ,0.812285,0.424485,0.952105
RAW,0.545382,0.743393,0.901605, AVG ,0.686016,0.570775,0.939775
RAW,0.22505,0.914423,0.88012, AVG ,0.47653,0.74738,0.916092
RAW,-0.1551,1.27553,0.788561, AVG ,0.205111,0.977782,0.856762
RAW,-0.320149,1.262711,0.613258, AVG ,-0.0834,1.150888,0.760646
RAW,-0.355063,0.864127,0.291216, AVG ,-0.276771,1.134123,0.564345
RAW,-0.371666,0.83312,0.233596, AVG ,-0.348959,0.986653,0.379357
RAW,-0.493744,0.760483,0.210401, AVG ,-0.406824,0.819243,0.245071
RAW,-0.553806,0.795031,0.109076, AVG ,-0.473072,0.796211,0.184358
RAW,-0.609229,0.8778,-0.001282, AVG ,-0.55226,0.811105,0.106065
RAW,-0.777452,0.908564,-0.074284, AVG ,-0.646829,0.860465,0.01117
RAW,-0.838003,0.859122,-0.25325, AVG ,-0.741561,0.881829,-0.109605
RAW,-0.861686,0.868522,-0.333822, AVG ,-0.825714,0.878736,-0.220452
RAW,-0.798816,0.897821,-0.356894, AVG ,-0.832835,0.875155,-0.314655
RAW,-0.639871,1.079228,-0.238845, AVG ,-0.766791,0.948524,-0.309854
RAW,-0.465421,1.153208,-0.08869, AVG ,-0.634703,1.043419,-0.228143
RAW,-0.35897,1.087041,-0.050113, AVG ,-0.488087,1.106492,-0.125883
RAW,-0.335042,1.043582,-0.011292, AVG ,-0.386478,1.09461,-0.050032
RAW,-0.241287,1.103644,0.039248, AVG ,-0.311766,1.078089,-0.007386
RAW,-0.155832,1.110602,0.139474, AVG ,-0.244054,1.085943,0.05581
RAW,-0.088934,1.067753,0.179393, AVG ,-0.162018,1.094,0.119372
RAW,-0.034609,1.080327,0.281084, AVG ,-0.093125,1.086227,0.199984
RAW,0.061344,1.095831,0.412806, AVG ,-0.020733,1.081304,0.291094
RAW,0.129097,0.691021,0.484588, AVG ,0.051944,0.955726,0.392826
RAW,0.267533,0.393151,0.488738, AVG ,0.152658,0.726668,0.462044
RAW,0.476775,0.146798,0.54172, AVG ,0.291135,0.410323,0.505015
RAW,0.777208,0.262284,0.63572, AVG ,0.507172,0.267411,0.555393
RAW,1.061527,0.746444,0.807605, AVG ,0.771837,0.385175,0.661682
RAW,1.129891,0.809925,0.739242, AVG ,0.989542,0.606218,0.727522
RAW,1.012696,0.605201,0.775743, AVG ,1.068038,0.720523,0.774197
RAW,0.957639,0.474944,0.712263, AVG ,1.033409,0.630023,0.742416
RAW,0.879143,0.47531,0.701886, AVG ,0.949826,0.518485,0.729964
RAW,0.741439,0.510224,0.704572, AVG ,0.859407,0.486826,0.70624
RAW,0.721418,0.515718,0.704816, AVG ,0.780667,0.500417,0.703758
RAW,0.632546,0.523775,0.745346, AVG ,0.698468,0.516572,0.718245
RAW,0.502411,0.535738,0.772447, AVG ,0.618792,0.525077,0.74087
RAW,0.344687,0.68858,0.812366, AVG ,0.493215,0.582698,0.77672
RAW,0.259476,0.875481,0.856681, AVG ,0.368858,0.699933,0.813831
RAW,0.211866,0.968138,0.812489, AVG ,0.27201,0.844066,0.827179
RAW,0.144479,1.217665,0.79906, AVG ,0.205274,1.020428,0.822743
RAW,-0.020814,1.350974,0.647684, AVG ,0.111844,1.178926,0.753078
RAW,-0.113838,1.031618,0.442593, AVG ,0.003276,1.200086,0.629779
RAW,-0.216139,0.732039,0.305622, AVG ,-0.11693,1.03821,0.4653
RAW,-0.254715,0.570164,0.122749, AVG ,-0.194897,0.77794,0.290321
RAW,-0.459562,0.29671,0.07636, AVG ,-0.310139,0.532971,0.168244
RAW,-0.804798,-0.052188,-0.175121, AVG ,-0.506358,0.271562,0.007996
RAW,-1.109015,-0.008484,-0.416835, AVG ,-0.791125,0.078679,-0.171865
RAW,-1.276506,0.220533,-0.54172, AVG ,-1.06344,0.053287,-0.377892
RAW,-1.395898,0.335775,-0.429042, AVG ,-1.260473,0.182608,-0.462532
RAW,-1.372703,0.416102,-0.437344, AVG ,-1.348369,0.324137,-0.469369
RAW,-1.285906,0.435512,-0.33492, AVG ,-1.351502,0.395796,-0.400435
RAW,-1.129524,0.407313,-0.357016, AVG ,-1.262711,0.419642,-0.376427
RAW,-1.051151,0.544528,-0.31844, AVG ,-1.155527,0.462451,-0.336792
RAW,-0.972533,0.570897,-0.316487, AVG ,-1.051069,0.507579,-0.330648
RAW,-0.882439,0.508149,-0.375328, AVG ,-0.968708,0.541191,-0.336752
RAW,-0.822743,0.598486,-0.336507, AVG ,-0.892572,0.559177,-0.342774
RAW,-0.699567,0.501068,-0.401941, AVG ,-0.801583,0.535901,-0.371259
RAW,-0.655374,0.534884,-0.400354, AVG ,-0.725895,0.544813,-0.379601
RAW,-0.610938,0.596533,-0.392663, AVG ,-0.655293,0.544162,-0.398319
RAW,-0.587988,0.640725,-0.355307, AVG ,-0.6181,0.590714,-0.382775
RAW,-0.542575,0.656595,-0.328939, AVG ,-0.5805,0.631284,-0.35897
RAW,-0.441494,0.638284,-0.298907, AVG ,-0.524019,0.645201,-0.327718
RAW,-0.333578,0.628029,-0.249588, AVG ,-0.439216,0.640969,-0.292478
